Ürün ID,Stok Kodu,Barkod,Ürün Adı,Ana Kategori,Alt Kategori,Marka,Mikro Stok,Hepcazip Satış Fiyatı,Ofis26 Satış Fiyatı,Mevcut Alış Fiyatı,Mevcut Kar Marjı - Hepcazip,Mevcut Kar Marjı - Ofis26,Tedarikçi Güncel Alış Fiyatı,Güncel Kar Marjı - Hepcazip,Güncel Kar Marjı - Ofis26,Akakçe Fiyatı,Raf,Raf Adet,Kasa,Kasa Adet,Palet,Palet Adet
22825,KMY-LMSS-IP-MV,8698543238022,Lamiess Kart Askı İpi Lacivert,Masaüstü Gereçler,Yaka Kartı ve İpleri,Lamiess,,,,,,,,,,,,,,,,
22826,1838125,8691200183819,Kraf Yoyo Kırmızı 511G,Masaüstü Gereçler,Yaka Kartı ve İpleri,Lamiess,,,,,,,,,,,,,,,,
22827,183826,8691200183826,Kraf Yoyo Lacivert 511G,Masaüstü Gereçler,Yaka Kartı ve İpleri,Lamiess,,,,,,,,,,,,,,,,
22828,167873,8690216362003,Fatih Sıvı Yapıştırıcı 20 GR,Masaüstü Gereçler,Yapıştırıcılar,Fatih,,,,,,,,,,,,,,,,
22829,17925,8691200179256,Pelikan Peligom Yapıştırıcı 20 Gr,Masaüstü Gereçler,Yapıştırıcılar,Pelikan,,,,,,,,,,,,,,,,
22830,PTTX-JY-15GR,8691230204461,Pattex Japon Yapıştırıcı Pro Power 15 Gr,Masaüstü Gereçler,Yapıştırıcılar,Pattex,,,,,,,,,,,,,,,,
22831,FC-20,8691232972352,FC Sıvı Yapıştırıcı Su Bazlı 7 Gr,Masaüstü Gereçler,Yapıştırıcılar,Faber Castell,,,,,,,,,,,,,,,,
22832,PTTX-JY-3GR,8691451005649,Pattex Japon Yapıştırıcı Gel Blisterli 3 GR,Masaüstü Gereçler,Yapıştırıcılar,Pattex,,,,,,,,,,,,,,,,
22833,YP1126-BRZ,8691234189147,Bronz Süper Yapıştırıcı,Masaüstü Gereçler,Yapıştırıcılar,Brons,,,,,,,,,,,,,,,,
22834,869121,8691200869126,Kartelada Stick Sıvı Yapıştırıcı Seti ,Masaüstü Gereçler,Yapıştırıcılar,MAR-1,,,,,,,,,,,,,,,,
22835,1254545,8691200125451,Noki Glue Pen Sıvı Yapıştırıcı 50 Gr,Masaüstü Gereçler,Yapıştırıcılar,Noki,,,,,,,,,,,,,,,,
22836,181499,8680454916724,Kraf Japon Yapıştırıcı 3g 760G,Masaüstü Gereçler,Yapıştırıcılar,Kraf,,,,,,,,,,,,,,,,
22837,20862,8691200208628,İnter Yazı Tahtası Duvara Monte Lamine 70x100,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22838,232000144,8691230179728,İnter Yazı Tahtası Duvara Monte Ahşap Çerçeve Laminant 45x60,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22839,11650,8691200116503,İnter 60x90 Beyaz Yazı Tahtası,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22840,11651,8691200116510,İnter Yazı Tahtası 120x200,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22841,11651-1,8691230741955,İnter Yazı Tahtası 120x200 Ayaklı,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22842,11653,8691200116534,Panda Yazı Tahtası Teleskopik Ayak Lamine 100 x 140,Masaüstü Gereçler,Yazı Tahtası,Panda,,,,,,,,,,,,,,,,
22843,116240,8691200116244,İnter Yazı Tahtası Duvara Monte 120x240 cm,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22844,232000132,8691235922992,İnter Yazı Tahtası Ayaklı Teleskopik Laminant 50x70,Masaüstü Gereçler,Yazı Tahtası,İnter,,,,,,,,,,,,,,,,
22845,PD-12,8691230033288,Play-doh Yüz Boyası 3 Renk,Okul Kırtasiye,Yüz Boyası,Play-doh,,,,,,,,,,,,,,,,
22846,120168,8691200120166,Oyal Zarf 13x18 90 Gr Kraft - 100 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22847,ZF3115-OYL-KRF,8691238416779,Oyal Zarf Diplomat 10.5 cm X 24 cm 90 Gr Kraft - 100 Adet ,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22848,ZF3115-OYL-KRF-B,25383400774,Oyal Zarf Diplomat 10.5 cm X 24 cm 90 Gr Beyaz - 100 adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22849,62283,8691200622837,Oyal Torba Zarf 24x32 90 Gr Kraft - 10 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22850,95448,8691200954488,Oyal Zarf Diplomat 10.5 cm X 24 cm 110 Gr Pencereli Beyaz Zarf - 100 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22851,121022,8691200121026,Oyal Zarf Kare 11.4x16.2 70 Gr Elvan Kraft - 100 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22852,11437,8691200114370,DMS CD Zarfı-100 Adet,Kağıt Ürünleri,Zarflar,DMS,,,,,,,,,,,,,,,,
22853,77345,8691200773454,Oyal Zarf 13x18 90 Gr Beyaz-100 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22854,371016233,8691200371018,Oyal Torba Zarf (17x25) Beyaz 110 Gr- 10 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22855,ZF3126-OYL,8691239658515,Oyal Zarf Torba 26x35 100 Gr Natura Slk-10 adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22856,62281,8691200000062,Oyal Torba Zarf 24x32 110 GR Beyaz-10 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22857,62284,8691200622844,Oyal Torba Zarf 17x25 Kraft 90 gr -50 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22858,371016275,8691232774665,Oyal Buklet Zarf Pencereli Byz 110gr-100 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22859,121014,8691200121019,Oyal Torba Zarf 32x42 90 Gr Kraft-10 Adet,Kağıt Ürünleri,Zarflar,Oyal,,,,,,,,,,,,,,,,
22860,ZF3119-KRF,8691927638562,Kraf Zarf Hava Kabarcıklı F 24x32 cm-10 Adet,Kağıt Ürünleri,Zarflar,Kraf,,,,,,,,,,,,,,,,
22861,ZF3121-KRF,8691230055158,Kraf Zarf Hava Kabarcıklı A 13x17 Cm 10 Adet,Kağıt Ürünleri,Zarflar,Kraf,,,,,,,,,,,,,,,,
22862,ZF3118-KRF,8680454902956,Kraf Zarf Hava Kabarcıklı C 17x25 Cm 10 Adet,Kağıt Ürünleri,Zarflar,Kraf,,,,,,,,,,,,,,,,
22863,MZ-ASS-PTZM,8699435012997,Assis Pens Tipi Zımba Makinası 24/6,Masaüstü Gereçler,Zımba Makinası,Cassa,,,,,,,,,,,,,,,,
22864,C-45-C,8691232308297,Kangaro Zımba Makinesi,Masaüstü Gereçler,Zımba Makinası,Kangaro,,,,,,,,,,,,,,,,
22865,6500-1,8691235478410,Temat Zımba Makinesi 20 Sayfa No:10 Siyah 6500,Masaüstü Gereçler,Zımba Makinası,Temat,,,,,,,,,,,,,,,,
22866,7000-1,8691200000079,Temat Zımba Makinesi 30 Sayfa 24/6 - 26/6 Siyah 7000,Masaüstü Gereçler,Zımba Makinası,Temat,,,,,,,,,,,,,,,,
22867,11425,8691200114257,Delta Pens Tipi No:10 Zımba Makinası,Masaüstü Gereçler,Zımba Makinası,Delta,,,,,,,,,,,,,,,,
22868,8435,8691200084352,Cassa Pens Tipi Zımba No:24/6 8435,Masaüstü Gereçler,Zımba Makinası,Cassa,,,,,,,,,,,,,,,,
22869,33266,8690060104002,Delta Pens Tipi Zımba Makinası 6/4,Masaüstü Gereçler,Zımba Makinası,Delta,,,,,,,,,,,,,,,,
22870,278000229,7586521469120,Mas Zımba Makinesi No:10 756 Siyah ,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22871,278000224,8691217075824,Mas Zımba Makinesi 24/6 758 Siyah,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22872,ZM3397-KRF,8691231665522,Kraf Zımba Makinası No:10 10g Siyah,Masaüstü Gereçler,Zımba Makinası,Kraf,,,,,,,,,,,,,,,,
22873,278000223,8691217075428,Mas Zımba Makinesi No:10 754 Siyah ,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22874,MS-ZBM-B1,8691237970501,Mas Zımba Makinesi Force 24/6 785 Siyah,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22875,ZM3411-MAS,8691217118095,Mas Zımba Makinesi Pens Tipi No:1 No:10 Sİyah 1180,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22876,278000234,8691217075602,Mas Zımba Makinesi No:10 756 Gri,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22877,M1186,8691217118606,Mas Zımba Makinesi Pens Tipi 20 Sayfa 24/6 1186 Krom,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22878,278000484,8691217075619,Mas Zımba Makinesi No:10 756 Mavi,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22879,1182-1,8691232830072,Mas Zımba Makinesi Pens Tipi  24/6 1182 Mavi,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22880,278000235,8691217075800,Mas Zımba Makinesi 24/6 758 Gri ,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22881,M0754,8691217075404,Mas Zımba Makinesi No:10 754 Gri,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22882,MS-ZMB-K,8691217119603,Mas Zımba Makinesi Nova 10 Sayfa No:10 1196,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22883,278000228,8691217075411,Mas Zımba Makinesi No:10 754 Mavi,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22884,278012516,8691217075817,Mas Zımba Makinesi 24/6 758 Mavi,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22885,MS-ZMB-PNS,8691217118484,Mas Zımba Makinesi Pens Tipi 20 Sayfa 1184 Siyah,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22886,ZM3412-MAS,8691236045949,Mas Zımba Makinesi Pens Tipi No:1 No:10 Mavi 1180,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22887,MS-ZMB-PNS-1,8691236800063,Mas Zımba Makinesi Pens Tipi 20 Sayfa 1184 Mavi,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22888,MS-ZBM-B,8691217078597,Mas Zımba Makinesi Force 24/6 785 Mavi,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22889,278000301,8691217119801,Mas Zımba Makinesi Nova 20 Sayfa 24/6 1198,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22890,1182,8691200011822,Mas Zımba Makinesi Pens Tipi 24/6 1182 Siyah,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22891,M0793,8691217079303,Mas Zımba Makinesi Arşiv Tipi 200 Sayfa 793,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22892,11832,8691200118323,Mas Zımba Makinesi Kollu 100 Sayfa 791,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22893,278010838,8691200278010,Mas Zımba Makinesi Uzun 20 SY 24/6-26/6 Siyah 798,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22894,ZK1127-CAS,8691239527047,Cassa Assis 24x6 Tel zımba makinası 20 yaprak,Masaüstü Gereçler,Zımba Makinası,Cassa,,,,,,,,,,,,,,,,
22895,ZT3343-DLT,8691230007745,Delta Zımba Teli No:24/6 Gri,Masaüstü Gereçler,Zımba Teli,Delta,,,,,,,,,,,,,,,,
22896,57081,8691200570817,Delta Zımba Teli No:10 Beyaz,Masaüstü Gereçler,Zımba Teli,Delta,,,,,,,,,,,,,,,,
22897,ZT3342-DLT,8690060162101,Delta Zımba Teli No:10 Sarı,Masaüstü Gereçler,Zımba Teli,Delta,,,,,,,,,,,,,,,,
22898,90208,8690060252000,Delta Zımba Teli No:23/10 252,Masaüstü Gereçler,Zımba Teli,Delta,,,,,,,,,,,,,,,,
22899,43454,8690060155103,Delta Zımba Teli No:24/6 Sarı,Masaüstü Gereçler,Zımba Teli,Delta,,,,,,,,,,,,,,,,
22900,ZT3341-DLT,8690060162200,Delta Zımba Teli No:10 Gri,Masaüstü Gereçler,Zımba Teli,Delta,,,,,,,,,,,,,,,,
22901,M0140,8691217014007,Mas Zımba Teli No:10 140 ,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22902,278000003,8691200278003,Mas Zımba Teli 24/6 145,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22903,M0143,8691217014328,Mas Zımba Teli No:10 - Bakır 143 ,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22904,M0148,8691217014809,Mas Zımba Teli No:24/6 Bakır 148 ,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22905,ZT3358-KRF,8691231559372,Kraf Zımba Teli No:10 Sarı 1000 Li,Masaüstü Gereçler,Zımba Teli,Kraf,,,,,,,,,,,,,,,,
22906,ZT3356-KRF,8691230699050,Kraf Zımba Teli Sarı 24/6 1000 Lİ,Masaüstü Gereçler,Zımba Teli,Kraf,,,,,,,,,,,,,,,,
22907,ZT3355-KRF,5201640032160,Kraf Zımba Teli 24/6 1000 Lİ Beyaz,Masaüstü Gereçler,Zımba Teli,Kraf,,,,,,,,,,,,,,,,
22908,ZT3357-KRF,5201640032153,Kraf Zımba Teli No:10 1000 li Beyaz,Masaüstü Gereçler,Zımba Teli,Kraf,,,,,,,,,,,,,,,,
22909,ZT3349-KRF,8691239188436,Kraf Zımba Teli 23/10 1000 Lİ,Masaüstü Gereçler,Zımba Teli,Kraf,,,,,,,,,,,,,,,,
22910,278012461,8691217015400,Mas Zımba Teli No:23/13 154,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22911,ZT3351-KRF,8802966060614,Kraf Zımba Teli 23/15 1000 Lİ,Masaüstü Gereçler,Zımba Teli,Kraf,,,,,,,,,,,,,,,,
22912,M0156,8691217015608,Mas Zımba Teli No: 23/15 156,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22913,MAS-69,8691238859879,Mas Zımba Teli Sökücü Mavi 905,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22914,168000127,8690060127001,Delta Tel Sökücü 24/6,Masaüstü Gereçler,Zımba Teli Sökücü,Delta,,,,,,,,,,,,,,,,
22915,TS3456-KRF,8691927462334,Kraf Zımba Teli Sökücü 50G,Masaüstü Gereçler,Zımba Teli Sökücü,Kraf,,,,,,,,,,,,,,,,
22916,DLT-PNS-TL-SK,8691235195832,Delta Pens Tipi Tel Sökücü,Masaüstü Gereçler,Zımba Teli Sökücü,Delta,,,,,,,,,,,,,,,,
22917,TK3197-PEN-kutu,TYBF7AKJJQFPYVOS65,Pensan Büro Tükenmez Kalem 1.0 mm 2270 Mavi - Kutu - 50 adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22918,TK3198-PEN-kutu,8692404904496,Pensan Büro Tükenmez Kalem 1.0 mm 2270 Siyah - Kutu -50 adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22919,TK3196-PEN- kutu,TYBKFTFYWDL2YDBF96,Pensan Büro Tükenmez Kalem 1.0 mm 2270 Kırmızı - Kutu - 50 adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22920,TK3224-BIC-kutu,3086123256378,BİC Tükenmez Kalem Round Stick Mavi-Kutu-60 adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Bic,,,,,,,,,,,,,,,,
22921,TK07-PNS-MV- kutu,8692404224049,Pensan Tükenmez Kalem My-Tech 0.7 Mavi - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22922,TK3202-BIC-kutu,8692404904467,BİC Tukenmez Kalem Round Stıck Siyah - Kutu - 60 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Bic,,,,,,,,,,,,,,,,
22923,56411-130-kutu,8692404904468,Noki Plastik Klasör Geniş Mavi - Koli - 25Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22924,PK4044-ESS-kutu,8692404904469,Esselte Plastik Klasör Dar - Mavi - Koli - 30 Adet,Dosya ve Arşivleme,Klasör,Esselte,,,,,,,,,,,,,,,,
22926,56411-0800-kutu,8692404904470,Noki Plastik Klasör Geniş Turuncu - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22927,TK3223-BIC-kutu,8692404904471,BİC Tükenmez Kalem Round Stick Kırmızı - Kutu - 60 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Bic,,,,,,,,,,,,,,,,
22928,871331-kutu,8692404904495,BİC Tükenmez Kalem Atlantis Classic 1.0 Kırmızı – Kutu – 12 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Bic,,,,,,,,,,,,,,,,
22929,871321-kutu,8692404904493,BİC Tükenmez Kalem Atlantis Classic 1.0 Siyah – Kutu – 12 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Bic,,,,,,,,,,,,,,,,
22934,871311-kutu,8692404904492,BİC Tükenmez Kalem Atlantis Classic 1.0 Mavi – Kutu – 12 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Bic,,,,,,,,,,,,,,,,
22935,13421-kutu,8692404904491,Faber Castell Tükenmez Kalem 1425 İğne Uç Mavi - Kutu - 10 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Faber Castell,,,,,,,,,,,,,,,,
22936,FBR-1425-SYH-kutu,8692404904490,Faber Castell Tükenmez Kalem 1425 İğne Uç Siyah - Kutu - 10 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Faber Castell,,,,,,,,,,,,,,,,
22937,FBR-1425-KRM-kutu,8692404904489,Faber Castell Tükenmez Kalem 1425 İğne Uç Kırmızı - Kutu - 10 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Faber Castell,,,,,,,,,,,,,,,,
22938,TK3193-KRF-kutu,8692404904488,Kraf Line Tükenmez Kalem 1.0 Mm Kırmızı - Kutu - 50 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Kraf,,,,,,,,,,,,,,,,
22939,PI-1-kutu,8692404904487,Paper İnkjoy Basmalı Tükenmez Kalem Mavi - Kutu - 20 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Paper,,,,,,,,,,,,,,,,
22940,PI-2-kutu,8692404904486,Paper İnkjoy Basmalı Tükenmez Kalem Kırmızı - Kutu - 20 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Paper,,,,,,,,,,,,,,,,
22941,PE02250TKSI25-kutu,8692404904485,Pensan Tükenmez Kalem My-Tech 1.0 mm Siyah - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22942,77949-kutu,8691230789880,Pensan Tükenmez Kalem My-Tech 0.7 Kırmızı - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22943,PE02250TKMA25-kutu,8692404904484,Pensan Tükenmez Kalem My-Tech 1.0 mm Mavi - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22944,PE022TKKI25-kutu,8692404904465,Pensan Tükenmez Kalem My-Tech 1.0 mm Kırmızı - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22945,TK07-PNS-SYH-kutu,8692404224056,Pensan Tükenmez Kalem My-Tech 0.7 Siyah - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22946,11884-kutu,8692404904483,Noki Plastik Klasör Geniş Siyah - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22947,56411-030-kutu,8692404904482,Noki Plastik Klasör Geniş Sarı - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22948,56411-020-kutu,8692404904481,Noki Plastik Klasör Geniş Gri - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22949,56411-020-1-kutu,8692404904480,Noki Plastik Klasör Geniş Beyaz - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22950,56411-0801-kutu,8692404904479,Noki Plastik Klasör Dar Turuncu - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22951,56412-190-kutu,8692404904478,Noki Plastik Klasör Dar Siyah - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22952,56412-030-kutu,8692404904476,Noki Plastik Klasör Dar Sarı - Koli - 25  Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22953,56412-130-kutu,8692404904475,Noki Plastik Klasör Dar Mavi - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22954,56412-080-kutu,8692404904474,Noki Plastik Klasör Dar Kırmızı - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22955,56412-020-kutu,8692404904473,Noki Plastik Klasör Dar Gri - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22956,56412-0300-kutu,8692404904472,Noki Plastik Klasör Dar Beyaz - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22957,M0140-10,869121701402,Mas Zımba Teli No:10 140 - 10 Adet,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22958,278000484,7586521469119,Zımba Makinesi Ve 3000 Tane Tel Ofis Zımba Makinesi Tel Bükmez Paslanmaz Avantajlı Set No-756,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22959,278000229,7586521469120,Mas Siyah Zımba Makinesi Ve 3000 Tane Tel Ofis Zımba Makinesi Tel Bükmez Paslanmaz Avantajlı Set No-756,Masaüstü Gereçler,Zımba Makinası,Mas,,,,,,,,,,,,,,,,
22960,TK12803-PNS-kutu,0092404212206,"My-sign Jell Imza Kalemi 1,0 Mm Mavi 12 Li (1 Paket 12 Adet)",Kalem ve Yazı Gereçleri,Roller Kalem,Pensan,,,,,,,,,,,,,,,,
22961,56411-130-10,8415641110339,Geniş Plastik Klasör (56411-130) Mavi 10 Lu Paket KRTKLB-Noki-56411-10,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22962,278000003-6,165986160565,Mas Zımba Teli 24/6 145 6 Paket,Masaüstü Gereçler,Zımba Teli,Mas,,,,,,,,,,,,,,,,
22963,11884-kutu,8692404904483,Noki Plastik Klasör Geniş Siyah,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22964,13421-kutu,8692404904491,Faber Castell Tükenmez Kalem 1425 İğne Uç Mavi - Kutu - 10 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Faber Castell,,,,,,,,,,,,,,,,
22965,56411-020-1-kutu,8692404904480,Noki Plastik Klasör Geniş Beyaz - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22966,56411-020-kutu,8692404904481,Noki Plastik Klasör Geniş Gri - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22967,56411-030-kutu,8692404904482,Noki Plastik Klasör Geniş Sarı - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22968,56411-0800-kutu,8692404904470,Noki Plastik Klasör Geniş Turuncu - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22969,56411-0801-kutu,8692404904479,Noki Plastik Klasör Dar Turuncu - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22970,56411-130-kutu,8692404904468,Noki Plastik Klasör Geniş Mavi - Koli - 25Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22971,56412-020-kutu,8692404904473,Noki Plastik Klasör Dar Gri - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22972,56412-0300-kutu,8692404904472,Noki Plastik Klasör Dar Beyaz - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22973,56412-030-kutu,8692404904476,Noki Plastik Klasör Dar Sarı - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22974,56412-080-kutu,8692404904474,Noki Plastik Klasör Dar Kırmızı - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22975,56412-130-kutu,8692404904475,Noki Plastik Klasör Dar Mavi - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22976,56412-190-kutu,8692404904478,Noki Plastik Klasör Dar Siyah - Koli - 25 Adet,Dosya ve Arşivleme,Klasör,Noki,,,,,,,,,,,,,,,,
22977,77949- kutu,8692404904462,Pensan Tükenmez Kalem My-Tech 0.7 Kırmızı - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22981,FBR-1425-KRM-kutu,8692404904489,Faber Castell Tükenmez Kalem 1425 İğne Uç Kırmızı - Kutu - 10 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Faber Castell,,,,,,,,,,,,,,,,
22982,FBR-1425-SYH-kutu,8692404904490,Faber Castell Tükenmez Kalem 1425 İğne Uç Siyah - Kutu - 10 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Faber Castell,,,,,,,,,,,,,,,,
22983,PE02250TKMA25-kutu,8692404904484,Pensan Tükenmez Kalem My-Tech 1.0 mm Mavi - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
22984,PE02250TKSI25-kutu,8692404904485,Pensan Tükenmez Kalem My-Tech 1.0 mm Siyah - Kutu - 25 Adet,Kalem ve Yazı Gereçleri,Tükenmez Kalem,Pensan,,,,,,,,,,,,,,,,
